id,pubdate,company_code,company_name,title,document_url,url_report_type_summary,url_report_type_fs_consolidated,url_report_type_fs_non_consolidated,url_report_type_earnings_forecast,url_report_type_expected_dividends,url_xbrl,markets_string,update_history
666327,2019-12-02 16:15:00,39030,ｇｕｍｉ,2020年４月期第２四半期連結業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202432967.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202432967.zip,東,
666339,2019-12-02 16:00:00,45750,Ｍ－ＣＡＮＢＡＳ,事業進捗見通しの修正及びこれに伴う第2四半期及び通期業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202433071.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202433071.zip,東,
666217,2019-12-02 15:00:00,34800,ジェイ・エス・ビー,業績予想の修正及び配当予想の修正（増配）に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202432848.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202432848.zip,東,
666263,2019-12-02 15:00:00,79560,ピジョン,業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202432988.pdf,,,,,,,東,
666283,2019-12-02 15:00:00,88920,日本エスコン,2019年12月期 期末配当予想及び通期連結業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191129432585.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191129432585.zip,東,
666284,2019-12-02 15:00:00,89090,Ｊ－シノケンＧ,通期連結業績予想及び配当予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202432977.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202432977.zip,東,
666189,2019-12-02 12:30:00,70390,Ｍ－ブリッジ,通期業績予想の上方修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191126430865.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191126430865.zip,東,
