id,pubdate,company_code,company_name,title,document_url,url_report_type_summary,url_report_type_fs_consolidated,url_report_type_fs_non_consolidated,url_report_type_earnings_forecast,url_report_type_expected_dividends,url_xbrl,markets_string,update_history
666495,2019-12-03 16:15:00,45750,Ｍ－ＣＡＮＢＡＳ,（訂正・数値データ訂正）「事業進捗見通しの修正及びこれに伴う第2四半期及び通期業績予想の修正に関するお知らせ」の一部訂正について,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191203433478.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191203433478.zip,東,
666474,2019-12-03 15:00:00,89230,トーセイ,2019年11月期 通期業績予想および配当予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202433016.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202433016.zip,東,
666429,2019-12-03 12:00:00,78050,Ｊ－プリントネット,業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202433165.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202433165.zip,東,
666390,2019-12-03 08:45:00,34910,Ｍ－ＧＡ　ＴＥＣＨ,業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191203433202.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191203433202.zip,東,
666327,2019-12-02 16:15:00,39030,ｇｕｍｉ,2020年４月期第２四半期連結業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202432967.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202432967.zip,東,
666339,2019-12-02 16:00:00,45750,Ｍ－ＣＡＮＢＡＳ,事業進捗見通しの修正及びこれに伴う第2四半期及び通期業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202433071.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202433071.zip,東,
666217,2019-12-02 15:00:00,34800,ジェイ・エス・ビー,業績予想の修正及び配当予想の修正（増配）に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202432848.pdf,,,,,,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/091220191202432848.zip,東,
666263,2019-12-02 15:00:00,79560,ピジョン,業績予想の修正に関するお知らせ,https://webapi.yanoshin.jp/rd.php?https://www.release.tdnet.info/inbs/140120191202432988.pdf,,,,,,,東,
